subset,product,year,count,min,max,mean,stdev,median,sum,q02.5,q10,q25,q75,q90,q97.5
az,agb_liu,1996,462.52679443359375,6.924353122711182,107.3124008178711,17.997207641601563,18.244050979614258,11.179451556800478,8324.1904296875,7.42884594293626,7.854758214651083,8.991431539158253,18.04811774658897,34.80275993366298,88.24960112611176
az,agb_liu,1997,462.52679443359375,7.058788299560547,107.3124008178711,18.13874626159668,18.32282257080078,10.973073193923986,8389.65625,7.443205534207221,8.035449869257237,9.119861063915344,18.538769117231308,34.770741903762236,88.24960112611176
az,agb_liu,1998,462.52679443359375,7.037479400634766,114.56642150878906,19.352941513061523,18.818603515625,11.797795160654433,8951.25390625,7.634152637129271,8.179366464654905,9.512263380945535,20.612774724996765,39.04302228729087,88.24960112611176
az,agb_liu,1999,462.52679443359375,7.176012992858887,108.59748077392578,18.376834869384766,18.388151168823242,11.29125612113532,8499.7783203125,7.616726195367243,8.174844491646915,9.334776621640188,18.644808953901418,35.51081083169447,88.24960112611176
az,agb_liu,2000,462.52679443359375,6.983099460601807,107.3124008178711,17.801942825317383,18.278478622436523,10.853236712274745,8233.8759765625,7.335044422809248,7.841858909245471,8.99133962948988,17.768780358710526,34.058161111738265,88.24960112611176
az,agb_liu,2001,462.52679443359375,7.16281270980835,119.0521240234375,18.98561668395996,18.950807571411133,11.483875050900851,8781.3564453125,7.518895848167555,8.029209311810455,9.194578770780156,20.018168124506822,36.66098236146519,88.24960112611176
az,agb_liu,2002,462.52679443359375,6.883716106414795,107.3124008178711,17.219194412231445,17.980710983276367,10.489411385098341,7964.33837890625,7.165634961500757,7.5573426125542165,8.727532782816757,17.117810880256833,31.964764111158097,87.65766124265689
az,agb_liu,2003,462.52679443359375,6.989940166473389,107.3124008178711,17.83265495300293,18.26114845275879,10.827759287083007,8248.0810546875,7.286589426693354,7.699487441829576,8.894240375747641,18.2588642393633,34.03497885583456,88.24960112611176
az,agb_liu,2004,462.52679443359375,6.910759925842285,107.3124008178711,17.358041763305664,17.903301239013672,10.732605232516072,8028.55908203125,7.165535410407474,7.659077904591627,8.794535270527618,17.43619722036489,32.28873761712286,87.65766124265689
az,agb_liu,2005,462.52679443359375,7.324613094329834,107.3124008178711,18.793046951293945,18.116613388061523,11.773835997618487,8692.2880859375,7.923175190051108,8.405606395058609,9.631618287473104,20.375108405620445,35.181440199479205,88.24960112611176
az,agb_liu,2006,462.52679443359375,7.018253803253174,107.3124008178711,17.633773803710938,17.81206703186035,11.069370970591587,8156.0927734375,7.382185678890072,7.877373881872517,9.022205899387059,18.005548552713456,31.87039583970418,87.65766124265689
az,agb_liu,2007,462.52679443359375,6.982723712921143,107.3124008178711,17.725252151489258,18.380849838256836,10.722172443542078,8198.404296875,7.394493158436188,7.907833466011326,8.935792216553638,17.784958049460638,32.567441641170035,88.24960112611176
az,agb_liu,2008,462.52679443359375,7.1001200675964355,124.1006851196289,18.51923942565918,18.98972511291504,11.207603524701668,8565.64453125,7.497296887958356,8.071299716629065,9.231302277721316,18.791733618262793,35.37550282824558,88.24960112611176
az,agb_liu,2009,462.52679443359375,6.980103015899658,119.34506225585938,18.45056915283203,19.027570724487305,11.113901708683368,8533.8828125,7.341400009097156,7.815208924394199,9.012429034111262,18.664258260811465,36.141021854427095,88.24960112611176
az,agb_liu,2010,462.52679443359375,7.167363166809082,126.42656707763672,18.980422973632813,19.104352951049805,11.37773421681022,8778.9541015625,7.572705502907181,8.183563730151507,9.257326266551212,19.878757210519588,36.80942274828406,88.24960112611176
az,agb_liu,2011,462.52679443359375,6.980820178985596,107.3124008178711,18.222412109375,18.293319702148438,11.025318465764379,8428.353515625,7.354575162470641,7.853530200273921,8.920469793593197,19.633518099400437,35.53432895571212,87.65766124265689
az,agb_liu,2012,462.52679443359375,6.972418785095215,107.3124008178711,18.12738037109375,18.38726043701172,10.848177504690675,8384.3994140625,7.330193657583102,7.853362843762315,8.88892697511299,18.891685586274132,36.13058221292088,87.65766124265689
az,agb_ltgnn,1990,328040992,0,225,13.184148788452148,26.24364471435547,0.9199440266181174,4324941312,0.045997201330905874,0.1839888053236235,0.4599720133090587,16.22001974344869,43.5074117084744,94.42370430665282
az,agb_ltgnn,1991,328040992,0,225,13.11784553527832,26.106985092163086,0.9165231206344199,4303191040,0.045826156031720994,0.18330462412688397,0.45826156031720994,16.139558828027646,43.46176899380871,93.70868340048507
az,agb_ltgnn,1992,328040992,0,225,13.105429649353027,26.058956146240234,0.9155181070688883,4299118080,0.04577590535344442,0.18310362141377767,0.4577590535344441,16.16092953039883,43.49288848862752,93.5455882664837
az,agb_ltgnn,1993,328040992,0,225,13.100111961364746,26.02419090270996,0.9149261061368503,4297373696,0.04574630530684252,0.18298522122737007,0.45746305306842516,16.18861391106075,43.526766583518445,93.46822883765255
az,agb_ltgnn,1994,328040992,0,225,13.078755378723145,25.985057830810547,0.9115407568253794,4290367744,0.04557703784126897,0.1823081513650759,0.4557703784126897,16.169158672167622,43.538401688483575,93.37815546439155
az,agb_ltgnn,1995,328040992,0,225,13.066914558410645,25.943906784057617,0.9097573076369839,4286483712,0.045487865381849193,0.18195146152739677,0.45487865381849196,16.18746418631468,43.5620728921412,93.29166146176263
az,agb_ltgnn,1996,328040992,0,225,12.96340274810791,25.838882446289063,0.9015608518820445,4252527616,0.045078042594102224,0.1803121703764089,0.45078042594102224,15.910429080306791,43.423856248390024,92.91777320922017
az,agb_ltgnn,1997,328040992,0,225,12.916690826416016,25.76352882385254,0.898862189439272,4237203968,0.044943109471963595,0.17977243788785438,0.449431094719636,15.803599568815738,43.379184481193526,92.64303187564822
az,agb_ltgnn,1998,328040992,0,225,12.865789413452148,25.66699981689453,0.8961739160552835,4220506368,0.044808695802764184,0.17923478321105674,0.44808695802764176,15.729380159019511,43.31230696602439,92.2512618005272
az,agb_ltgnn,1999,328040992,0,225,12.804098129272461,25.582191467285156,0.8909651142488986,4200269056,0.04454825571244493,0.17819302284977973,0.4454825571244493,15.58291526065055,43.27029762900762,91.93554431337849
az,agb_ltgnn,2000,328040992,0,225,12.711416244506836,25.443410873413086,0.886890500959795,4169865728,0.044344525047989754,0.17737810019195902,0.4434452504798975,15.366601682778196,43.14327270209775,91.30035956913575
az,agb_ltgnn,2001,328040992,0,225,12.673051834106445,25.361740112304688,0.8853447458756527,4157280512,0.04426723729378264,0.17706894917513055,0.44267237293782635,15.312855412183895,43.101291032367996,90.98245422829916
az,agb_ltgnn,2002,328040992,0,225,12.550881385803223,25.144102096557617,0.8836821685685116,4117203712,0.04418410842842558,0.17673643371370232,0.4418410842842558,15.16521844949134,42.6124171013579,90.08412671854171
az,agb_ltgnn,2003,328040992,0,225,12.51246166229248,25.040584564208984,0.8842994775336233,4104600320,0.04421497387668117,0.17685989550672468,0.44214973876681163,15.156827310178187,42.48048512978098,89.73754819967733
az,agb_ltgnn,2004,328040992,0,225,12.49644660949707,24.960973739624023,0.8856658625158997,4099346688,0.04428329312579499,0.17713317250317995,0.44283293125794987,15.200672179005094,42.4183798462286,89.48396402787326
az,agb_ltgnn,2005,328040992,0,225,12.509781837463379,24.9171199798584,0.8891578682941624,4103721216,0.04445789341470812,0.17783157365883248,0.4445789341470812,15.281736149101462,42.45751140990163,89.37594541444258
az,agb_ltgnn,2006,328040992,0,225,12.519859313964844,24.87577247619629,0.8912853265763804,4107027200,0.04456426632881902,0.17825706531527608,0.4456426632881902,15.342282970537429,42.512514496428395,89.24017264272948
az,agb_ltgnn,2007,328040992,0,224,12.55495834350586,24.86607551574707,0.894562006705764,4118541056,0.04472810033528821,0.17891240134115283,0.447281003352882,15.475728887627103,42.60525154055644,89.2219474194894
az,agb_ltgnn,2008,328040992,0,224,12.61012077331543,24.86985969543457,0.899164458061488,4136636416,0.044958222903074406,0.17983289161229762,0.449582229030744,15.677382613910071,42.73195976813353,89.264371227423
az,agb_ltgnn,2009,328040992,0,224,12.685264587402344,24.89647674560547,0.9051733431984507,4161286912,0.045258667159922536,0.18103466863969014,0.45258667159922533,15.921911092732913,42.89358922268482,89.40507075594607
az,agb_ltgnn,2010,328040992,0,224,12.771245956420898,24.929931640625,0.9115060585129928,4189492224,0.045575302925649645,0.18230121170259858,0.4557530292564964,16.199603521514653,43.08908987550737,89.5696106723688
az,agb_ltgnn,2011,328040992,0,224,12.815185546875,24.87517547607422,0.9181480982446231,4203906048,0.04590740491223116,0.18362961964892463,0.45907404912231153,16.414737940028118,43.13968814595997,89.43893734527366
az,agb_ltgnn,2012,328040992,0,224,12.885951042175293,24.841100692749023,0.9262544898948539,4227120128,0.0463127244947427,0.1852508979789708,0.46312724494742696,16.707017112730075,43.26436342607736,89.30821882046742
az,agb_ltgnn,2013,328040992,0,224,13.010518074035645,24.902626037597656,0.9360805775155063,4267983104,0.046804028875775325,0.1872161155031013,0.46804028875775316,17.069091665211044,43.537147268448116,89.53831281622521
az,agb_ltgnn,2014,328040992,0,224,13.157186508178711,24.992271423339844,0.947675357705088,4316096512,0.047383767885254405,0.18953507154101762,0.473837678852544,17.474348277867897,43.83268891496911,89.9353304485199
az,agb_ltgnn,2015,328040992,0,224,13.30072021484375,25.082948684692383,0.9612043431642777,4363181568,0.04806021715821389,0.19224086863285555,0.48060217158213886,17.8446186998635,44.06982359997692,90.41805629307895
az,agb_ltgnn,2016,328040992,0,224,13.39488697052002,25.142072677612305,0.9733466396892269,4394072064,0.04866733198446135,0.1946693279378454,0.48667331984461343,18.07324564977623,44.08299520710545,90.91764707014622
az,agb_ltgnn,2017,328040992,0,224,13.47694206237793,25.188335418701172,0.990152869055734,4420989440,0.0495076434527867,0.1980305738111468,0.495076434527867,18.2230649636088,43.971412960835,91.61489890842577
az,agb_xu,2000,2891.552001953125,0,170.11148071289063,23.73341941833496,28.801239013671875,12.071572156608234,68626.4140625,0.003148667454486289,0.21482830627533014,3.3104524751364264,34.34271050719627,65.47076966297247,100.88611818022193
az,agb_xu,2001,2891.552001953125,0,168.25015258789063,23.777626037597656,28.820032119750977,12.01709277741203,68754.2421875,0.0015996282086424977,0.12367259599615102,3.424126539121136,34.203169979642794,65.34734033695398,100.25159730715366
az,agb_xu,2002,2891.552001953125,0,171.08731079101563,23.379148483276367,28.23952865600586,12.388083922739183,67602.0234375,3.832275592446779e-4,0.1469207996619638,3.375094698718565,31.875427597787866,63.81253857170191,99.50494029670027
az,agb_xu,2003,2891.552001953125,0,170.0212860107422,23.582637786865234,28.78225326538086,12.01121995461516,68190.421875,0.004298748171302886,0.0952477088169103,3.200877236719352,33.349565433116915,64.51860562497703,99.73094831979688
az,agb_xu,2004,2891.552001953125,0,168.84231567382813,23.735855102539063,28.912139892578125,12.06777753559545,68633.4609375,0.0014705067695077265,0.017969752512437317,3.285632735328997,34.39060357170426,64.75374529818713,101.12880394564837
az,agb_xu,2005,2891.552001953125,0,168.78302001953125,24.948135375976563,29.24153709411621,13.316163151634841,72138.828125,0.002708248081873747,0.21411870455152493,4.2381467097699215,36.1503062344551,67.67022768227639,102.05529968849166
az,agb_xu,2006,2891.552001953125,0,168.4716796875,23.633821487426758,28.782480239868164,12.052367191446248,68338.421875,4.118638794244699e-4,0.11527370189069168,3.4575956845433744,32.63929681263962,65.65951820995804,102.80684240906642
az,agb_xu,2007,2891.552001953125,0,167.63623046875,23.822036743164063,29.026844024658203,12.160449914590705,68882.65625,4.314268321752702e-4,0.06881853858788171,3.1736770033763753,33.293746331654404,65.93347549855251,101.23799528714376
az,agb_xu,2008,2891.552001953125,0,168.5577850341797,24.744199752807617,29.65418815612793,12.600690191286285,71549.140625,0.0075136598742456895,0.03300299173159333,3.438047860868529,36.25925614540186,68.2491945695092,102.63248911618231
az,agb_xu,2009,2891.552001953125,0,166.92037963867188,24.008604049682617,29.076635360717773,12.284134573464875,69422.125,0.0025839412423970132,0.05551348159598853,3.2206616848299636,34.166720701293016,65.86769112939585,101.79171545855782
az,agb_xu,2010,2891.552001953125,0,166.78652954101563,24.987943649291992,29.65741539001465,13.024500566755087,72253.9375,0.0011611735326558844,0.1544239974795714,3.5981416128762205,36.198221950139356,68.89707266523563,103.67120147238117
az,agb_xu,2011,2891.552001953125,0,168.43800354003906,24.123809814453125,29.034503936767578,12.32780915717548,69755.25,0.001222332002485118,0.09041446247129531,3.468507134587982,33.9220088287728,65.06016324599264,103.10956579680767
az,agb_xu,2012,2891.552001953125,0,162.29458618164063,23.844337463378906,28.62830924987793,12.335669140518128,68947.140625,2.795139075890434e-5,0.10512504921828594,3.459904266902125,33.57683144545653,65.24408498533424,101.39593621748729
az,agb_xu,2013,2891.552001953125,0,163.6552276611328,24.281158447265625,29.23926544189453,12.379431059299954,70210.234375,8.839434970986347e-4,0.07086946662846308,3.415860679604796,34.66237465932538,66.84391346936134,103.4940271609022
az,agb_xu,2014,2891.552001953125,0,159.0145263671875,23.907066345214844,28.726299285888672,12.523033811594638,69128.5234375,0.0063607992155551565,0.1361308842831564,3.4546820160033196,33.55525683155302,64.57425500753531,102.72780608827622
az,agb_xu,2015,2891.552001953125,0,165.78062438964844,24.70972442626953,29.659088134765625,12.359323385815772,71449.453125,1.270198261124852e-4,0.12846515437601794,3.2389245633532804,36.46627561205222,67.05430794624732,104.13277255240142
az,agb_xu,2016,2891.552001953125,0,161.94613647460938,24.22919464111328,29.139902114868164,12.371665854220733,70059.9765625,0.006924210904728244,0.1474795321999669,3.3583892687054306,35.25053487700642,66.40573979482889,104.49772980690176
az,agb_xu,2017,2891.552001953125,0,163.05401611328125,24.477018356323242,29.269519805908203,12.464757940711191,70776.5703125,0.007813061483059195,0.16903132901415482,3.5034193952401007,35.83980314769749,67.1191940092789,102.17774294918905
az,agb_xu,2018,2891.552001953125,0,155.2024383544922,23.656423568725586,28.498638153076172,12.2861787753629,68403.78125,4.380607485382425e-4,0.14023788601821874,3.415460269725982,33.82953621987417,64.96909025329468,102.8592250682173
az,agb_xu,2019,2891.552001953125,0,164.0027618408203,24.622318267822266,29.30654525756836,12.503324329354475,71196.7109375,4.3645877531824784e-4,0.12635469965587137,3.3544823268554143,36.60298765838708,67.25651129845565,102.10541086409141
forest,agb_chopping,2000,762449.625,0,219,30.696979522705078,35.65287780761719,17.094371047158138,23404900,0.07900986624622448,0.31603946498489793,0.7900986624622448,54.20421231921487,83.78510589441578,116.20497876882719
forest,agb_chopping,2001,762347.0625,0,907,33.116661071777344,38.53499984741211,18.50242053312239,25246390,0.08238254641227834,0.32953018564911335,0.8238254641227833,58.23074841813816,90.00600136306197,124.95427484035638
forest,agb_chopping,2002,762327.1875,0,991,30.46502113342285,35.921932220458984,16.871986531926034,23224314,0.0782709893855617,0.3130839575422468,0.782709893855617,53.27414893980814,83.13412197762936,116.50971573122379
forest,agb_chopping,2003,761152.8125,0,981,31.677156448364258,37.011478424072266,17.72933471002966,24111156,0.08118079787974675,0.324723191518987,0.8118079787974674,55.73817230998912,85.97002882414881,119.04008671648214
forest,agb_chopping,2004,762352.6875,0,931,31.716617584228516,37.24081802368164,17.59558436271335,24179248,0.0804250590898387,0.3217002363593548,0.8042505908983869,55.27772624724788,86.73737578100734,121.14601147722057
forest,agb_chopping,2005,762311.625,0,848,31.98643684387207,37.16596221923828,18.103122953861977,24383632,0.0817472130510802,0.3269888522043208,0.8174721305108018,56.288430433308015,86.75266638157146,119.44754897205121
forest,agb_chopping,2006,762301.625,0,981,30.828405380249023,36.1307258605957,17.061913822908828,23500544,0.07917112692405397,0.31668450769621587,0.7917112692405396,54.0054044474387,84.55203180498869,117.59169569185624
forest,agb_chopping,2007,695129.8125,0,998,28.106834411621094,34.49182891845703,13.380206024993017,19537898,0.07414772119366136,0.29659088477464546,0.7414772119366135,49.20587821860446,80.418550543055,113.20116333903705
forest,agb_chopping,2008,762335.6875,0,979,31.63304901123047,36.74897766113281,17.925717222976957,24115002,0.081646122466027,0.326584489864108,0.8164612246602699,55.46138311208662,85.98430495289082,118.49477510229873
forest,agb_chopping,2009,737299.125,0,936,30.395465850830078,36.24361038208008,16.22385827465253,22410550,0.07914277222567054,0.31657108890268215,0.7914277222567052,52.79576989973799,84.64066639411922,118.35078844744899
forest,agb_chopping,2010,762304.1875,0,994,31.58280372619629,36.62489318847656,18.07732171541183,24075704,0.08151571594826351,0.32606286379305405,0.8151571594826351,55.413324946222495,85.45256779511652,118.52240782246102
forest,agb_chopping,2011,762375.375,0,956,31.027647018432617,35.98146057128906,17.61144537993354,23654714,0.0809818909358501,0.3239275637434004,0.809818909358501,54.55806281244581,84.46634257696716,116.21609098368407
forest,agb_chopping,2012,762411.625,0,964,30.817386627197266,35.587852478027344,17.51395757537366,23495534,0.08051355637889844,0.32205422551559376,0.8051355637889843,54.37615534342347,84.09001435022431,115.17190462551032
forest,agb_chopping,2013,762348.0625,0,996,30.47264862060547,35.083221435546875,17.397723191378294,23230764,0.08038468883901112,0.3215387553560445,0.8038468883901112,54.028440348032476,82.77072329474669,113.17071373455494
forest,agb_chopping,2014,762128.375,0,980,30.28676414489746,35.06283950805664,17.224586277589378,23082402,0.07998627168606638,0.31994508674426553,0.7998627168606637,53.397658743383154,82.51122346294471,113.3102166535341
forest,agb_chopping,2015,700570.125,0,991,29.41072654724121,35.46932601928711,14.51763814766675,20604276,0.07673341318987152,0.3069336527594861,0.7673341318987151,52.49649922357232,82.99787337739829,112.9921423869727
forest,agb_chopping,2016,762394.5,0,707,31.629619598388672,36.62790298461914,17.994288367772068,24114248,0.08143660261406853,0.3257464104562741,0.8143660261406853,55.71433353666995,86.0192762253281,117.9701631932907
forest,agb_chopping,2017,762373.125,0,816,31.735597610473633,36.676631927490234,18.23128821430389,24194366,0.08195246565531031,0.32780986262124123,0.8195246565531031,56.046303682712114,85.68657854852152,117.93020673664898
forest,agb_chopping,2018,762582.25,0,762,30.235795974731445,35.15493392944336,17.22475099133292,23057282,0.07990826434031477,0.3196330573612591,0.7990826434031477,53.01569836070442,82.22099296109994,114.03040867980938
forest,agb_chopping,2019,762231.6875,0,693,32.219970703125,37.18748474121094,18.452453309505835,24559082,0.08195071073612566,0.3278028429445026,0.8195071073612564,56.9052213250089,87.18976684982046,119.37265152062619
forest,agb_chopping,2020,762488.5625,0,788,31.7825927734375,36.67357635498047,18.253811612400586,24233864,0.08154459178642001,0.32617836714568005,0.8154459178642001,56.184995642563635,85.96240329910135,117.76053947493686
forest,agb_chopping,2021,762457.5625,0,716,29.997892379760742,34.55498504638672,17.245699280325105,22872120,0.07976208672482123,0.3190483468992849,0.7976208672482122,53.22781848798009,81.15042941318723,110.04681210193787
forest,agb_esa,2010,5903723,0,323,18.617773056030273,34.54196548461914,3.9423289849435377,109914176,0.058586082092684635,0.23434432837073854,0.5858608209268463,21.306907101355147,56.60297766977006,130.17192771021084
forest,agb_esa,2017,5903723,0,315,12.198248863220215,26.839378356933594,0.9170704816514459,72015080,0.045853524082572296,0.18341409633028918,0.45853524082572295,11.484714995194803,40.32163761667134,95.7147105139212
forest,agb_esa,2018,5903723,0,317,11.773735046386719,26.69536781311035,0.8861525979392965,69508872,0.04430762989696483,0.17723051958785932,0.44307629896964823,10.46631590635094,38.84234710829671,94.78956699486466
forest,agb_esa,2019,5903723,0,318,11.70134162902832,26.557050704956055,0.8919336591831709,69081480,0.04459668295915855,0.1783867318366342,0.44596682959158546,10.526669556532825,38.18493237003959,94.43624685354676
forest,agb_esa,2020,5903723,0,321,12.129191398620605,28.8094482421875,0.8642620970493509,71607384,0.04321310485246754,0.17285241940987017,0.43213104852467543,9.749030264925297,39.133197979752396,102.89368153819386
forest,agb_liu,1993,74.6347427368164,7.494286060333252,107.3124008178711,40.95302200317383,28.446531295776367,31.475407001441567,3056.518310546875,8.635347664093995,11.767645771263906,19.687629448607495,54.50317212506826,96.20357766088925,103.96725947344696
forest,agb_liu,1994,74.6347427368164,7.494967460632324,107.3124008178711,40.18678283691406,28.602319717407227,29.650394928903914,2999.330078125,8.658031227427152,11.154035851145274,18.416337156603404,56.442722738544795,93.85789045865215,99.8984967995594
forest,agb_liu,1995,74.6347427368164,7.442446231842041,107.3124008178711,40.01190185546875,28.32818031311035,30.075662680004385,2986.278076171875,8.527264120836941,11.924474662751631,18.60274110476529,52.889915332214464,94.73963646819014,99.8984967995594
forest,agb_liu,1996,74.6347427368164,7.193961143493652,107.3124008178711,37.4744987487793,29.010908126831055,25.042084835089117,2796.899658203125,8.158280680023328,10.892382072423342,17.152558739004345,47.465567635797484,96.20357766088925,100.84106854538567
forest,agb_liu,1997,74.6347427368164,7.420117378234863,107.3124008178711,37.78020477294922,28.895170211791992,25.576660974351356,2819.7158203125,8.635675149633345,11.562346116950536,17.088937183595906,47.79009062426758,96.20357766088925,101.27263277347294
forest,agb_liu,1998,74.6347427368164,7.360733509063721,114.56642150878906,39.78412628173828,28.920814514160156,30.10769975543562,2969.278076171875,8.467761428881786,11.531877406065849,18.61939609451446,50.58174313406368,96.20357766088925,104.72480082988115
forest,agb_liu,1999,74.6347427368164,7.491541385650635,108.59748077392578,38.44343566894531,29.026309967041016,26.872307589534365,2869.216064453125,8.663226324565887,11.546499400214469,16.92756298455354,48.26744173159977,96.20357766088925,104.72480082988115
forest,agb_liu,2000,74.6347427368164,7.307075500488281,107.3124008178711,37.69881057739258,29.074798583984375,25.581901481174317,2813.64111328125,8.396807080914032,10.875403638172305,17.185805663210644,48.20838300426375,96.20357766088925,101.56769081689522
forest,agb_liu,2001,74.6347427368164,7.401540279388428,119.0521240234375,39.798744201660156,29.182268142700195,28.977642594135542,2970.368896484375,8.588594283065259,11.498904172485418,19.15523373830514,51.397939152088895,96.20357766088925,104.72480082988115
forest,agb_liu,2002,74.6347427368164,7.165732383728027,107.3124008178711,36.420902252197266,28.84291648864746,24.186920791351284,2718.2646484375,8.347724035538496,10.448802435438457,17.08454905290071,45.24970367351958,89.98456333365456,99.8984967995594
forest,agb_liu,2003,74.6347427368164,7.27654504776001,107.3124008178711,37.636600494384766,28.781530380249023,26.069628403106993,2808.998046875,8.474569105128827,10.804189765227127,16.920825588800053,49.212021475572755,92.61297664095441,99.8984967995594
forest,agb_liu,2004,74.6347427368164,7.232131481170654,107.3124008178711,36.4817008972168,28.67375373840332,24.176976230263794,2722.80224609375,8.317226604536108,10.80475537806394,16.931607660436775,44.97696339785072,89.98456333365456,99.8984967995594
forest,agb_liu,2005,74.6347427368164,7.572787284851074,107.3124008178711,38.430381774902344,28.360811233520508,27.23879712327126,2868.24169921875,8.838810024818319,11.715137812031587,17.230550698654838,48.978359563551685,92.74121121179361,99.8984967995594
forest,agb_liu,2006,74.6347427368164,7.3346662521362305,107.3124008178711,36.514862060546875,28.56903839111328,23.681461935330244,2725.27734375,8.510946430389877,11.06931115387569,16.94004104086018,45.69427185777512,89.98456333365456,99.8984967995594
forest,agb_liu,2007,74.6347427368164,7.277453899383545,107.3124008178711,37.029563903808594,29.400859832763672,23.97128518590778,2763.69189453125,8.481142535328297,10.836922331160363,17.62179755413672,47.49424806753212,96.20357766088925,104.72480082988115
forest,agb_liu,2008,74.6347427368164,7.352837562561035,124.1006851196289,38.74513244628906,29.70945167541504,25.990947913980833,2891.73291015625,8.710801979972793,10.995717819835118,18.74234605752431,52.12920446596797,96.20357766088925,104.72480082988115
forest,agb_liu,2009,74.6347427368164,7.347131729125977,119.34506225585938,38.85634231567383,29.53339958190918,25.964090633823233,2900.033203125,8.620972735449465,11.225790114251826,17.913583479045037,52.13601353014948,96.20357766088925,104.72480082988115
forest,agb_liu,2010,74.6347427368164,7.4781575202941895,126.42656707763672,39.66560745239258,29.546091079711914,27.0988190519885,2960.432373046875,8.746679000698384,11.525011565080472,19.19502230985707,55.35440829422828,96.20357766088925,104.72480082988115
forest,agb_liu,2011,74.6347427368164,7.29852294921875,107.3124008178711,37.91613006591797,28.184223175048828,26.53084265124518,2829.860595703125,8.56891732427478,11.368228771196476,17.039625986489117,52.51342913177668,89.98456333365456,99.8984967995594
forest,agb_liu,2012,74.6347427368164,7.26304292678833,107.3124008178711,37.87105178833008,28.32084846496582,26.184059747532494,2826.496337890625,8.607114925615797,11.106798338500283,16.840179702056105,52.58924124135997,89.98456333365456,99.8984967995594
forest,agb_ltgnn,1990,52990944,0,225,42.359989166259766,38.96348571777344,32.30706945016802,2244695808,0.2846041168550438,1.5617718706927994,13.322767784585476,60.251752876158534,97.98735629440723,145.47697038908703
forest,agb_ltgnn,1991,52990944,0,224,42.17603302001953,38.697174072265625,32.2606541581418,2234947840,0.2841500530653374,1.5540086472173962,13.325104526722257,60.04675057284209,97.26391615483126,144.49862110641817
forest,agb_ltgnn,1992,52990944,0,225,42.138671875,38.59162902832031,32.279529399538376,2232967936,0.2843977102902131,1.5550165078294724,13.349981844263198,60.0198107653993,97.12256695579,143.9592647945547
forest,agb_ltgnn,1993,52990944,0,224,42.11601638793945,38.52027130126953,32.295122121204706,2231767552,0.28322989727090686,1.5383358714930413,13.35287329616267,60.01599412448541,97.08427027534634,143.48202530774589
forest,agb_ltgnn,1994,52990944,0,224,42.06556701660156,38.44169998168945,32.28376047789552,2229094144,0.28089300427760944,1.5041973670903792,13.314499388353482,59.992906116015355,97.01568635922078,142.96635208950264
forest,agb_ltgnn,1995,52990944,0,225,42.02756881713867,38.35050964355469,32.294712869339726,2227080448,0.279993208921422,1.4881483160825433,13.309864069797115,59.96493207823942,96.96651897909133,142.39513893279855
forest,agb_ltgnn,1996,52990944,0,225,41.71768569946289,38.279808044433594,32.068501292141164,2210659584,0.2625425684547719,1.2166986758991403,12.786726568384601,59.664817933078176,96.5982419199006,141.67367823902103
forest,agb_ltgnn,1997,52990944,0,225,41.58348083496094,38.18350601196289,31.975944126982863,2203547904,0.2582657649851043,1.145506688744445,12.619168784037218,59.58007282982195,96.36910594614727,141.08435591259678
forest,agb_ltgnn,1998,52990944,0,225,41.439517974853516,38.03114318847656,31.924961450990633,2195919104,0.25564545806511346,1.1000918678050224,12.514611470487228,59.438941746388664,96.00146506802628,140.36667139828202
forest,agb_ltgnn,1999,52990944,0,225,41.300811767578125,37.89020919799805,31.896815547682788,2188569088,0.2518079346362506,1.032500795122448,12.369668480728528,59.328095235805506,95.67753113365953,139.64455065411767
forest,agb_ltgnn,2000,52990944,0,225,41.06718063354492,37.68112564086914,31.77115619466091,2176188672,0.2489695526973738,0.9958782107894952,12.186580846867079,59.080141544075204,95.04971358016314,138.8260214256088
forest,agb_ltgnn,2001,52990944,0,225,40.9440803527832,37.52997589111328,31.74999990159455,2169665536,0.2475555916167865,0.990222366467146,12.112804291748104,58.93445935139567,94.71998028140112,138.21383103845835
forest,agb_ltgnn,2002,52990944,0,225,40.59227752685547,37.260887145996094,31.58450852360265,2151023104,0.24455432158338103,0.9782172863335241,11.892571233020238,58.483597289808586,93.7633645260143,137.24316280584748
forest,agb_ltgnn,2003,52990944,0,225,40.41584777832031,37.09572219848633,31.464198571087238,2141673856,0.24421059613795293,0.9768423845518117,11.815821892250662,58.224178937785375,93.37806179695508,136.56490685420425
forest,agb_ltgnn,2004,52990944,0,225,40.24757385253906,36.93723678588867,31.355509320696886,2132756864,0.2445208437429833,0.9780833749719332,11.754538126681796,58.00192569572157,93.02155886863937,135.90617126664105
forest,agb_ltgnn,2005,52990944,0,225,40.166561126708984,36.82710647583008,31.32367345248324,2128464000,0.2456044659243134,0.9824178636972536,11.708305587607953,57.938601043655886,92.80869329290977,135.4886066228162
forest,agb_ltgnn,2006,52990944,0,224,40.065101623535156,36.7192497253418,31.321640208518286,2123087488,0.2457851377072941,0.9831405508291764,11.615875417234946,57.85599720520879,92.5370384152323,134.9832716156372
forest,agb_ltgnn,2007,52990944,0,224,40.061180114746094,36.634178161621094,31.393786478457326,2122879744,0.24768047257690343,0.9907218903076137,11.668059302030686,57.816733741244974,92.3840079385667,134.81950956808407
