subset,product,count,min,max,mean,stdev,median,q02.5,q10,q25,q75,q90,q97.5
grazing,slope_esa,103.05587005615234,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,3696.255615234375,-6.3726115226745605,11.901273727416992,-0.06378699094057083,0.6221958994865417,-0.002467833300751137,-1.0854984967379446,-0.4346780869057653,-0.0055689187259735096,2.274595098503166e-17,8.957917682670015e-17,0.2026357023388884
grazing,slope_esa,6098.65576171875,-11.165605545043945,5.958598613739014,-0.004530168138444424,0.20159819722175598,0.0026912089889113574,-0.05497200540119574,-0.04536638029948105,-0.026155130096051655,0.017386763126999574,0.0262040956098525,0.03061276185127896
grazing,slope_esa,649.416748046875,-2.5987260341644287,1.2420382499694824,-0.01680181361734867,0.16954223811626434,-0.010104443347004152,-0.31470996442797683,-0.05380457287030262,-0.037417024299065696,0.010355619469522901,0.020217419795444187,0.025148319958404827
grazing,slope_esa,8209.537109375,-11.423566818237305,2.675159215927124,-0.1932823210954666,0.5901229381561279,-2.339356163033494e-17,-2.1119467098753084,-0.7367653002919671,-3.880688326860291e-17,-7.98023999206697e-18,6.14296761707254e-4,0.002854879975681324
grazing,slope_esa,4202.67431640625,-4.710191249847412,5.675159454345703,0.004762406926602125,0.33603334426879883,7.04329168209079e-4,-0.26141442588026803,-0.0027712583795116395,-0.0012729058085619571,0.0021409210105406804,0.0030028761159396414,0.29571111610217043
grazing,slope_esa,1864.3975830078125,-8.337579727172852,2.114649772644043,-0.0176436398178339,0.35497063398361206,0.005022316410885734,-0.21533898779535282,-0.03585517467808028,-0.01883777583920459,0.01997782814585191,0.02895113518683161,0.17533656849418608
grazing,slope_esa,11320.1123046875,-19.519107818603516,13.93949031829834,-2.152038812637329,3.5361204147338867,-0.7510162561450429,-11.513830614135891,-7.315538787754535,-3.714292855392978,-0.0019227373738041856,0.3298268154968505,2.701641111451783
grazing,slope_esa,348.1518249511719,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,27.918075561523438,-0,0.0031847134232521057,1.1407353304093704e-4,5.918435053899884e-4,0.0015923567116260529,7.961783558130264e-5,3.1847134232521057e-4,7.961783558130264e-4,0.0023885350674390793,0.0028662420809268956,0.003105095587670803
grazing,slope_esa,3118.389404296875,-3.3121018409729004,4.74840784072876,-0.004282183013856411,0.20783865451812744,2.85581750893555e-4,-0.003150536454373931,-0.0025984046430147113,-0.001494141020296272,0.001803336301766516,0.0027139890322902924,0.0031693153975521807
grazing,slope_esa,333.41644287109375,-1.1910828351974487,-0,-0.030477574095129967,0.18017445504665375,-0.055886016433963605,-0.7607566961215431,-0.10059482958113448,-0.08382902465094541,-0.0279430082169818,-0.011177203286792725,-0.002794300821698195
grazing,slope_esa,4329.640625,-1.4522292613983154,2.5063693523406982,-0.04094258323311806,0.17519205808639526,-9.798523982607514e-4,-0.6465223964660989,-0.003175121532581277,-0.00235189560721108,2.5002494976609726e-17,7.748384207266567e-17,1.0372451562069363e-16
grazing,slope_esa,4904.31298828125,-0.04458598792552948,-0,-9.091178981179837e-6,6.365976296365261e-4,-0.02229299396276474,-0.04347133822739124,-0.04012738913297653,-0.03343949094414711,-0.01114649698138237,-0.004458598792552955,-0.001114649698138237
grazing,slope_esa,6632.56689453125,-11.91082763671875,9.929936408996582,-0.029697947204113007,1.015317678451538,-2.151973777629471e-5,-1.692807485385667,-0.4320240700819969,-0.09020633898734581,0.019463545159824062,0.32475852074500294,1.65717121962246
grazing,slope_esa,12482.6650390625,-0.2165605127811432,-0,-1.734890065563377e-5,0.0019382430473342538,-0.1082802563905716,-0.2111464999616146,-0.19490446150302887,-0.1624203845858574,-0.0541401281952858,-0.02165605127811429,-0.00541401281952858
grazing,slope_esa,14128.396484375,-1.1910828351974487,-0,-1.665551244514063e-4,0.012457945384085178,-0.21659962782606426,-0.4223692742608254,-0.3898793300869157,-0.32489944173909646,-0.10829981391303212,-0.04331992556521286,-0.0108299813913032
grazing,slope_esa,330.1558532714844,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,81.58533477783203,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,15556.408203125,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,10058.83203125,-2.7070064544677734,2.2579617500305176,-0.0037982892245054245,0.07913763076066971,-5.011705231766257e-4,-0.10586913172962564,-0.005481033234029302,-0.0036135847174595483,2.4896974930071614e-17,4.270221440836921e-17,5.1604834147517994e-17
grazing,slope_esa,1176.445068359375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,1755.909912109375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,20394.8671875,-10.394904136657715,7.65923547744751,0.012013857252895832,0.29191040992736816,0.0011374786773864919,-0.03485005687836148,-0.0221815890212019,7.908455317928353e-5,0.0021958728015937005,0.002830909276118026,0.0031484275133801883
grazing,slope_esa,2303.96337890625,-1.7324841022491455,1.828025460243225,-0.0012898002751171589,0.08042868226766586,7.787087849492842e-4,-0.10194674333519682,-0.07787749512537921,-0.029738998705743994,0.0020160664277871295,0.002758481013489836,0.00312968830634119
grazing,slope_esa,406.7822265625,-0.1082802563905716,0.7133758068084717,1.9000160682480782e-4,0.015771642327308655,0.05559608216972664,-0.10017616406636641,-0.07586388709375087,-0.027239333148519812,0.13934003508715684,0.189586406837615,0.21470959271284398
grazing,slope_esa,253.86012268066406,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,8551.0791015625,-2.9522292613983154,0.8662420511245728,-1.46501261042431e-4,0.0342431515455246,-0.0035842272495607043,-0.027425556802863404,-0.023661136347078768,-0.016132295435509494,0.1925415589919784,0.35425959669516055,0.4351186155467515
grazing,slope_esa,38643.72265625,-7.796178340911865,0.8662420511245728,-7.640224066562951e-4,0.05217413604259491,-0.00645314888559631,-0.05182103077545492,-0.04465768100337198,-0.030330981459206104,0.0013450231037156761,0.0024509107187747478,0.003003854526304283
grazing,slope_esa,321.7308349609375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,1467.72998046875,-1.1910828351974487,6.3280253410339355,0.06860004365444183,0.40563225746154785,0.0016197219074823833,-0.06961777960755694,1.507032427367587e-4,7.015852420163679e-4,0.0025378585729483984,0.0030887405722280076,0.8502583152755279
grazing,slope_esa,2779.4208984375,-3.955414056777954,1.3757961988449097,0.002730376087129116,0.04257521033287048,0.00820184578687813,-0.015965784699893248,-0.006323903286764913,0.002356896498226194,0.014046795075530066,0.017553764648721222,0.04439762048236584
grazing,slope_esa,6199.9482421875,-15.573248863220215,10.073248863220215,-0.03711396083235741,0.9458825588226318,0.0012327391049222853,-0.5244225347885884,-0.0028215251849708486,-0.0011716976749361146,0.018460825690531264,0.14634524724782894,0.6544186536314138
grazing,slope_esa,86261.84375,-10.923566818237305,12.958599090576172,0.06380994617938995,0.8508896827697754,6.357604418765591e-18,-0.5413340218243744,-2.3756303751150453e-15,-1.081033742658374e-15,1.909883372439402e-17,2.6743571307771084e-17,1.0750768122613596
grazing,slope_esa,22.34465789794922,-0.1082802563905716,-0,-0.0010347551433369517,0.01053436379879713,-0.0541401281952858,-0.1055732499808073,-0.09745223075151443,-0.0812101922929287,-0.0270700640976429,-0.010828025639057173,-0.00270700640976429
grazing,slope_esa,830.65423583984375,-1.140127420425415,1.3407642841339111,0.019780166447162628,0.11094219982624054,0.009200799486231651,-0.08859274248964978,-0.003923417685269661,0.0014220347214358926,0.016979564251027413,0.05469928061809348,0.3040080784888139
grazing,slope_esa,11424.939453125,-5.8726115226745605,3.130573272705078,-0.009878935292363167,0.19475282728672028,-0.0010925231333290784,-0.012456005112434238,-0.010661771115733423,-0.007073303122331794,8.877659786563885e-15,1.539474735806039e-14,1.8653291143808638e-14
grazing,slope_esa,754.634033203125,-0.4331210255622864,7.888535022735596,0.0016342451563104987,0.11920545995235443,0.0013468740699367177,-0.0893183851629583,-0.029518800012979546,4.1921820957705873e-4,0.0022745299302963772,0.0028311234465121723,0.00310942020462007
grazing,slope_esa,14674.6064453125,-10.280254364013672,9.738853454589844,-0.2364715188741684,1.3503258228302002,-1.5474774188872669e-15,-4.318555118224848,-0.9494186018983302,-5.905966782779782e-15,3.9931394223383064e-17,0.20672528945884974,1.6153164708283558
grazing,slope_esa,866.52777099609375,-2.0636942386627197,0.15286624431610107,-0.02496032975614071,0.1450866162776947,-0.016407031679503352,-0.29876703249134734,-0.054751344421319965,-0.040372227143138734,0.0015834605629641222,0.004595933670260079,0.006102170223908053
grazing,slope_esa,13240.806640625,-0.4490445852279663,1.4171974658966064,2.0355460583232343e-4,0.017632242292165756,0.005459751616558126,-0.04090482309843982,-0.029753528102398487,-0.007450938110315837,0.012288285518118542,0.016385405859054795,0.01843396602952292
grazing,slope_esa,1868.947265625,-0.1082802563905716,1.2738853693008423,0.003489930648356676,0.04926115646958351,0.0014781846667027657,-0.0044388979461827925,7.051906713562506e-5,5.983936669733028e-4,0.0023579756664322284,0.0028858502662699064,0.0031497875661887446
grazing,slope_esa,94.17108917236328,-0.3248407542705536,0.08917197585105896,-0.0021305575501173735,0.034834764897823334,0.008947998992662444,-0.30047769770026206,-0.22738852798938752,-0.0812101885676384,0.02236999748165611,0.03042319657505231,0.034449796121750406
grazing,slope_esa,6575.017578125,-0.08598726242780685,1.0509554147720337,4.1364834760315716e-4,0.017596092075109482,0.00797245258638883,-0.07093491285366169,-0.025777864131226152,0.002392414714078558,0.013552490458699103,0.016900513182085266,0.01857452454377835
grazing,slope_esa,1540.9990234375,-0.1082802563905716,5.8280253410339355,0.019516069442033768,0.22686097025871277,0.0015890206017426351,-0.030489711161714936,1.9590240633053595e-4,7.183217296100732e-4,0.0024597194738751973,0.0029821387971547346,0.10667252611321375
grazing,slope_esa,40590.66796875,-3.754776954650879,2.8184714317321777,0.0010811800602823496,0.07012184709310532,7.395269277703496e-16,-0.0059650313156315,-0.004515715036635091,-0.0016170824786422714,1.8511405188655875e-15,2.5181086735227306e-15,2.8515927508513014e-15
grazing,slope_esa,5245.45166015625,-3.0318472385406494,0.9108280539512634,-0.11311138421297073,0.3718511164188385,-0.03543682385012865,-0.9727086298578562,-0.4368035824838739,-0.05494223816054045,-0.01593140953971684,-0.004228160953469749,0.016185181181214668
grazing,slope_esa,59.19824981689453,-1.4968153238296509,-0,-0.015556843020021915,0.12977991998195648,-0.055744339729168466,-0.1764074947341222,-0.10033981151250324,-0.08361650959375269,-0.027872169864584226,-0.011148867945833682,-0.002787216986458424
grazing,slope_esa,2444.6455078125,-0.1082802563905716,-0,-3.718751759151928e-5,0.00200631283223629,-0.0541401281952858,-0.1055732499808073,-0.09745223075151443,-0.0812101922929287,-0.0270700640976429,-0.01082802563905716,-0.00270700640976429
grazing,slope_esa,36344.1328125,-8.987260818481445,3.4585986137390137,-0.0015097869327291846,0.057636793702840805,-0.04403909023833903,-0.10548221552002789,-0.09578066942291913,-0.07637757722870159,-0.011700603247976504,0.07968740913725587,0.1800564039517873
grazing,slope_esa,9158.2236328125,-0.843949019908905,0.843949019908905,0.00027598216547630727,0.020209424197673798,7.789728283442282e-18,-0.029459645120771514,-0.021690184692268383,-0.0061512638352621204,1.8005993524860493e-17,2.4135752669711427e-17,2.720063224213689e-17
grazing,slope_esa,4196.650390625,-0,1.2038216590881348,5.105820018798113e-4,0.014621656388044357,0.0015978216106714166,7.989108053357083e-5,3.195643221342833e-4,7.989108053357083e-4,0.0023967324160071245,0.00287607889920855,0.003115752140809262
grazing,slope_esa,4593.7900390625,-11.659235954284668,0.15286624431610107,-0.03407919034361839,0.49117541313171387,-0.04088058002490272,-0.08747900493521155,-0.08012135889674174,-0.0654060668198021,-0.016355093230003337,-0.001639801153063697,0.03585249294884521
grazing,slope_esa,1123.0238037109375,-1.7324841022491455,-0,-2.5120668578892946e-4,0.020860211923718452,-0.8662420511245728,-1.6891719996929169,-1.559235692024231,-1.2993630766868591,-0.4331210255622864,-0.17324841022491433,-0.04331210255622864
grazing,slope_esa,187.6785125732422,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,133.8981170654297,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,6880.9267578125,-8.12101936340332,0.5031847357749939,-0.003840466495603323,0.14825215935707092,-0.009575832276047663,-0.055226113091453234,-0.04801817401533657,-0.03360229586310323,0.013244096541959294,0.02645634159037189,0.03306246411457819
grazing,slope_esa,2920.8935546875,-8.12101936340332,3.621019124984741,-0.022837258875370026,0.36512449383735657,-4.1775041639546817e-4,-0.02501087524872953,-0.021127750275203097,-0.013361500328150235,0.0016453535643790296,0.0026654898845965115,0.0031755580447052523
grazing,slope_esa,48.57106399536133,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,6960.71630859375,-1.828025460243225,4.84076452255249,4.0471224929206073e-4,0.11517824977636337,-0.001360558304060483,-0.037390585942838575,-0.031701634210399926,-0.020323730745522635,0.0015923665368064764,0.0026216337010504936,0.0031362672831725027
grazing,slope_esa,13167.189453125,-7,9.082802772521973,0.01068636029958725,0.4433428645133972,3.83275039007327e-4,-0.03847207230140966,-0.005217432556248902,-0.0028944257192509465,0.00190173398323948,0.002812809349778772,0.02976661085292425
grazing,slope_esa,6130.0771484375,-3.5286624431610107,9.28662395477295,0.0842028558254242,0.4400408864021301,1.4335785091841085e-17,-0.017769581397211975,-0.0017590345425873171,2.7647164873768674e-18,2.5906853696305302e-17,0.172520055056288,0.8567322191612929
grazing,slope_esa,7716.50244140625,-6.601910591125488,10.248407363891602,0.04093348979949951,0.37758928537368774,1.2279077283717176e-15,-0.002906307466179434,-0.0015656108954731258,2.453238795939272e-16,2.2104915771495078e-15,2.8000418864161825e-15,0.391767885085625
grazing,slope_esa,6580.94580078125,-5.028662204742432,6.019108295440674,2.5448467931710184e-4,0.12937448918819427,0.004261812030712156,-0.10267297660840867,-0.08474561417260859,-0.04889088930100846,0.027697642514197842,0.041759140804289246,0.048789889949334954
grazing,slope_esa,1039.515625,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,317.89373779296875,-0.1146496832370758,1.0605095624923706,0.024710116907954216,0.11094576120376587,0.001791570160301151,-0.06562182124465005,9.793266660367124e-5,7.330467267402259e-4,0.0028500935938620756,0.05224416147021122,0.23614448159926066
grazing,slope_esa,1384.44384765625,-0.7579618096351624,1.7738853693008423,0.0018280827207490802,0.05685775727033615,0.0011258634396864723,-0.09683231998190546,-0.06142047574878374,8.307054036516402e-5,0.0021686563390077808,0.0027943320786005662,0.0031071699483969585
grazing,slope_esa,7740.2626953125,-2.404458522796631,1.649681568145752,6.467467414950079e-7,0.04138161614537239,0.0022948238341104193,-0.0120343291663149,-0.009574257914986381,-0.004654115412329343,0.007601494045058924,0.010785496171628028,0.012377497234912577
grazing,slope_esa,356.21771240234375,-0,0.03503184765577316,9.834392403718084e-5,0.0018535095732659101,0.01751592382788658,8.757961913943292e-4,0.0035031847655773167,0.00875796191394329,0.026273885741829872,0.03152866289019585,0.034156051464378834
grazing,slope_esa,14815.3974609375,-13.764330863952637,9.165605545043945,-9.406616445630789e-4,0.6937103271484375,1.1583982542754165e-17,-0.4857861407023753,-0.005592311032504469,-0.002834140654390067,4.179200075291143e-17,0.07905027912506471,0.7214370241631465
grazing,slope_esa,38.47018814086914,-2.009554147720337,2.2484076023101807,0.0924525335431099,0.38765737414360046,0.001659137973499482,-0.04966286826592491,-0.02435281781498931,3.939204980176802e-4,0.002924355448981283,0.13352708894148177,1.985677115780795
grazing,slope_esa,41.34098434448242,-2.009554147720337,5.3630571365356445,0.34489089250564575,1.2100067138671875,0.02871020594880964,-1.5155459416153163,-0.03352132330025426,0.010689903349843334,0.04673050854777595,1.7898767518541465,4.623970593506108
grazing,slope_esa,2212.128662109375,-0.6496815085411072,0.6114649772644043,0.0024023691657930613,0.031091909855604172,0.009026035521717456,-0.21567078638512965,6.142279369399999e-4,0.0037686557812315457,0.014283415262203366,0.01743784310649491,0.019015057028640682
grazing,slope_esa,3742.14111328125,-2.0573248863220215,2.5127389430999756,0.005689767189323902,0.10443402826786041,9.55681799606463e-4,-0.003103332440042705,-0.0023277644658464386,-7.766285174539058e-4,0.0023217420875503002,0.0031413782603166023,0.0746669228751962
grazing,slope_esa,216.03952026367188,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,31413.802734375,-7.165605068206787,4.643311977386475,-7.253307267092168e-4,0.1922454833984375,4.1165794179128613e-4,-0.0030627636153120873,-0.002494648969981171,-0.0013584196793193378,0.0018679798692364455,0.002741773025703542,0.0031786696039370894
grazing,slope_esa,808.90869140625,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,1181.28125,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,19467.837890625,-2.684713363647461,3.308917284011841,8.167278137989342e-4,0.04631173238158226,8.240067686930035e-4,-0.005943920731984343,-0.0044705296625817525,-0.001523747523776573,0.002018657818458326,0.0027354484483175195,0.003093843763247116
grazing,slope_esa,1715.6146240234375,-2.5828025341033936,2.6783440113067627,0.006648404523730278,0.16822795569896698,8.979817540891946e-4,-0.0030624356007385094,-0.0022955901987625916,-7.61899394810756e-4,0.0021772765990498645,0.002944853506026267,0.0495587926605864
grazing,slope_esa,8256.0986328125,-2.8917198181152344,1.4617834091186523,2.991165383718908e-4,0.055332742631435394,0.0011746442224579972,-0.06499848015841873,-0.03910089695898826,1.5058895684818787e-4,0.0021986994880678064,0.002813132647433692,0.0031203492271166342
grazing,slope_esa,1320.147705078125,-0.9235668778419495,1.977707028388977,0.007406102493405342,0.097405806183815,0.008896630501263625,-0.07624639881415765,3.6966760624903563e-4,0.0035672786918795065,0.014225982310647744,0.017423593396278216,0.019022398939093448
grazing,slope_esa,24084.138671875,-11.91082763671875,3.4585986137390137,-0.019720839336514473,0.24847355484962463,-0.0473704078382925,-0.10167884033214043,-0.09310382467521706,-0.07595379336137036,-0.018787022315214633,-0.001636991001367924,0.05432372830236445
grazing,slope_esa,8328.4072265625,-14.834394454956055,3.6273884773254395,-0.001783877145498991,0.23581363260746002,8.973894792005702e-4,-0.006044034231999422,-0.004432925756961371,-0.00121070880688527,0.002055973198409061,0.0027511234299341563,0.0030986985456967035
grazing,slope_esa,2668.80908203125,-0.7579618096351624,0.10191082954406738,-3.533977142069489e-4,0.015808656811714172,-7.657043010608766e-5,-0.10310169253792645,-0.08683456799458639,-0.05430031890790628,0.025517853286737543,0.04085021639265629,0.04851639794561564
grazing,slope_esa,1016.7634887695312,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,1395.5438232421875,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,23051.87109375,-5.694267749786377,0.5445860028266907,-0.001674783881753683,0.07032180577516556,-0.0013198869488590878,-0.015257864191062922,-0.013057130942293896,-0.008655664444755842,0.007218951142596808,0.012500624961803842,0.01514146187140735
grazing,slope_esa,6340.3037109375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,15440.521484375,-4.43949031829834,7.066878795623779,0.019029773771762848,0.1464530974626541,0.001251711176216247,-0.003018502535283549,-0.0019429433186744507,6.869220390612577e-5,0.0024347301485263687,0.003144541531912441,0.297548890879862
grazing,slope_esa,626.4423828125,-1.7165604829788208,2.060509443283081,0.0028621843084692955,0.11561420559883118,0.0010815212261239874,-0.0988193709469864,-0.06587958063132426,0,0.0021630424522479747,0.002811955187922367,0.0031364115557595638
grazing,slope_esa,913.47357177734375,-0.7579618096351624,0.506369411945343,0.003621135139837861,0.033176787197589874,0.0013177889215499746,-0.06387258971905259,-0.032336996336094985,2.981253622671552e-4,0.002337452480832794,0.0029492506164024864,0.03821633194687867
grazing,slope_esa,1340.995361328125,-2.165605068206787,1.1019108295440674,-0.016439197584986687,0.17169222235679626,-0.004650509249680912,-0.03768245336931039,-0.03246688324515837,-0.022035742996854322,0.00827144243604041,0.01504666369215004,0.018434274320204853
grazing,slope_esa,27.17551040649414,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,10761.912109375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,36847.2421875,-13.095541000366211,7.515923500061035,-0.010206969454884529,0.3100033104419708,-0.002731064585317359,-0.03086710610566741,-0.026424573234033192,-0.017539507490764755,1.3134089963094517e-17,2.279655558326898e-17,2.762778839335621e-17
grazing,slope_esa,57.63942337036133,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,8861.6748046875,-20.200637817382812,13.114649772644043,-0.24734482169151306,1.3034439086914062,-0.001331931721901189,-2.974729563298999,-0.4688039187295643,-0.002613238602588696,-5.062484121368246e-5,3.760460286273565e-17,0.1440759062283869
grazing,slope_esa,45801.91796875,-10.015923500061035,14.901273727416992,-0.07230547815561295,0.4913685917854309,-4.605826850508693e-15,-1.3256126953461174,-1.538213471452407e-14,-1.1341019265518303e-14,8.417907660901265e-4,0.0024393434486303465,0.026692713739844345
grazing,slope_esa,10366.7705078125,-1.6242038011550903,0.5541401505470276,-8.355948375537992e-5,0.016973262652754784,0.05096524719697024,-1.5023885160684585,-1.136942660808563,-0.4060509502887726,0.12741311799242558,0.17328184046969883,0.1962162017083354
grazing,slope_esa,326.6796875,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,10749.8740234375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,162.39495849609375,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
grazing,slope_esa,9744.35546875,-0.1082802563905716,-0,-1.1112100764876232e-5,0.0010968580609187484,-0.054140128195285804,-0.1055732499808073,-0.09745223075151443,-0.0812101922929287,-0.0270700640976429,-0.01082802563905716,-0.002707006409764276
grazing,slope_esa,6623.1494140625,-11.261146545410156,5.786624431610107,-0.13151700794696808,0.6930521726608276,-1.8292732764197934e-17,-1.9508450914771298,-0.4920649911169171,-4.842242573267372e-17,5.814612247765849e-18,0.0052123031402480854,0.5371469174084098
grazing,slope_esa,18145.853515625,-2.1719744205474854,0.1719745248556137,-2.592279633972794e-4,0.0223325714468956,-0.013545175773153964,-0.10359283839856873,-0.08937478640508217,-0.0609386824181091,0.02123691815813606,0.03907812915890347,0.04799873465928716
grazing,slope_esa,79919.421875,-12.942675590515137,6.471337795257568,-0.15853740274906158,0.6154468059539795,-4.618544297874965e-18,-1.9745645858363232,-0.6758311875806685,-1.2064531547888733e-17,8.644040518927687e-18,2.2302335292412096e-17,0.16178537302906862
grazing,slope_esa,57872.56640625,-15.343949317932129,11.337579727172852,-0.13297273218631744,0.7742586731910706,-6.586953556048673e-16,-2.0579195651796383,-0.7551182416292295,-2.4153512137938962e-15,1.2285127704308653e-17,2.407830687582621e-17,0.7612270042538427
grazing,slope_esa,15160.5234375,-0.3248407542705536,1.152866244316101,9.89411782938987e-5,0.011153635568916798,0.16801579984721288,-0.30047769770026206,-0.22738852798938752,-0.0812101885676384,0.42003949961803216,0.5712537194805238,0.6468608294117695
grazing,slope_esa,14765.1201171875,-7.359872817993164,0.2738853394985199,-0.01805400289595127,0.21564829349517822,-0.05313423314604364,-0.10699870635300154,-0.09849378953085029,-0.0814839558865478,-0.024784510405539473,-0.007774676761236984,0.007191090383734519
grazing,slope_esa,11646.2724609375,-10.764330863952637,15.611464500427246,0.005594358313828707,0.5486282110214233,2.1552405037602722e-4,-0.034338981771452344,-0.028483041499013116,-0.016771160954134667,0.001746094304998757,0.0026644364577723947,0.003123607534159213
grazing,slope_esa,7637.0908203125,-0.1082802563905716,-0,-2.337271780561423e-6,5.030655302107334e-4,-0.0541401281952858,-0.1055732499808073,-0.09745223075151443,-0.0812101922929287,-0.0270700640976429,-0.010828025639057173,-0.00270700640976429
grazing,slope_esa,53639.77734375,-12.019107818603516,3.859872579574585,-0.007927587255835533,0.21309374272823334,-0.0024318817761151655,-0.01236300166285619,-0.010794930101791817,-0.007658786979663074,9.959149842084004e-18,2.1133767905371384e-17,2.6721076937015077e-17
grazing,slope_esa,37795.7890625,-4.980891704559326,15.350318908691406,-0.10441646724939346,0.6688183546066284,-5.921635555349528e-4,-1.7358535106703379,-0.650752268533058,-0.0025722974240077073,1.9264480590981623e-17,3.575456692258235e-17,0.46567569618887217
grazing,slope_esa,21739.64453125,-9.098726272583008,6.353503227233887,-0.13190604746341705,0.5173042416572571,-0.001266919510621574,-1.5466231963912487,-0.5444616233255548,-0.002885905610056272,1.1264556930608738e-17,4.2344747439614796e-17,0.20787874027650824
grazing,slope_esa,90163.2734375,-10.920382499694824,8.662420272827148,-0.009055483154952526,0.25401532649993896,-2.480292544725912e-16,-3.3719027878107754e-15,-2.878659598336325e-15,-1.8921732193874246e-15,1.3439878312390742e-17,2.293641666324331e-17,2.76846858386696e-17
grazing,slope_esa,21320.98828125,-0,3.8535032272338867,2.361537772230804e-4,0.02688366174697876,0.012742339944008866,6.371169972004434e-4,0.0025484679888017735,0.006371169972004433,0.0191135099160133,0.02293621189921596,0.024847562890817288
grazing,slope_esa,2155.171142578125,-2.2738852500915527,4.56050968170166,-0.049686383455991745,0.2537059187889099,-0.002096565197115257,-0.7233058896809693,-0.21615327204342988,-0.01912357180438693,0.0014613857079987373,0.003171709274472972,0.21995218739859448
grazing,slope_esa,30669.41796875,-7.738853454589844,7.515923500061035,-0.015304903499782085,0.49430614709854126,-1.3650213169934342e-4,-1.0801869161884854,-0.002953284873896069,-0.001896991345572297,2.7743216451340956e-17,4.578829840680462e-17,0.3936768817782397
grazing,slope_esa,3146.458740234375,-9.56369400024414,7.257961750030518,-0.3655359447002411,1.0732109546661377,-0.0021042014598729245,-3.3051430185772226,-1.760025329545996,-0.43587838447152094,4.018147378245383e-4,0.06701333235751575,1.1924532934584051
grazing,slope_esa,7562.14794921875,-5.974522113800049,9.398089408874512,-0.006831999868154526,0.8480026721954346,-7.237376143143567e-4,-1.2883853955931839,-0.6481758666259324,-0.1069787235605911,2.4933064469062048e-17,0.09612862866456662,2.337573477938374
grazing,slope_esa,2368.19384765625,-6.321656227111816,5.761146545410156,-0.5876806378364563,0.8542462587356567,-0.21457910542189632,-2.7239860157937965,-1.7395144376237799,-0.9763812855205831,-0.021691201319824275,2.6916953180495315e-18,0.03910808929788118
grazing,slope_esa,5080.19189453125,-4.331210136413574,5.837579727172852,-0.04219852015376091,0.5769279599189758,-7.760533864729332e-4,-1.0843100325067576,-0.4340163958733233,-0.005380359354430705,2.74382872672066e-17,4.7238590480105695e-17,1.123786537935063
grazing,slope_esa,646.74481201171875,-0.3248407542705536,-0,-0.0017487362492829561,0.015440255403518677,-0.054688436506851935,-0.10664245118836128,-0.09843918571233348,-0.0820326547602779,-0.027344218253425964,-0.010937687301370388,-0.0027344218253426006
grazing,slope_esa,3806.689208984375,-4.114649772644043,2.675159215927124,-0.11263733357191086,0.41017863154411316,-0.02359800348849502,-1.5303307795159613,-0.15669255711951025,-0.0371246334415953,-0.010071373535394737,-0.0019553955635345857,0.0020393553565091495
grazing,slope_esa,2584.511962890625,-4.754776954650879,4.458598613739014,-0.10891816765069962,0.3614417314529419,-0.0015814129185361726,-0.9804255232260697,-0.46217110829768393,-0.10734048186694559,5.262427016172836e-4,0.002519310715986415,0.2206531709167807
grazing,slope_esa,328.2917175292969,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0
